order_id,order_item_id,product_id,seller_id,quantity,unit_price_inr,discount_inr,freight_inr,line_total_inr
ORD000001657,1,PROD0000187,SELL000096,1,4012.0,0.0,398.0,4410.0
ORD000001658,1,PROD0000481,SELL000000,2,14486.0,0.0,29.0,29001.0
ORD000001658,2,PROD0000015,SELL000085,2,3363.0,177.0,310.0,7036.0
ORD000001658,3,PROD0000021,SELL000054,2,18648.0,982.0,180.0,37476.0
ORD000001658,4,PROD0000141,SELL000073,1,163.0,41.0,124.0,287.0
ORD000001659,1,PROD0000318,SELL000098,1,56021.0,0.0,45.0,56066.0
ORD000001660,1,PROD0000185,SELL000054,1,204.0,51.0,179.0,383.0
ORD000001660,2,PROD0000435,SELL000072,1,176.0,0.0,203.0,379.0
ORD000001660,3,PROD0000050,SELL000103,1,1025.0,54.0,74.0,1099.0
ORD000001661,1,PROD0000197,SELL000011,3,327.0,82.0,194.0,1175.0
ORD000001661,2,PROD0000338,SELL000077,1,280.0,70.0,55.0,335.0
ORD000001661,3,PROD0000318,SELL000074,1,50419.0,5602.0,33.0,50452.0
ORD000001662,1,PROD0000269,SELL000019,1,15115.0,0.0,84.0,15199.0
ORD000001662,2,PROD0000231,SELL000001,1,14002.0,1556.0,45.0,14047.0
ORD000001662,3,PROD0000048,SELL000066,1,1518.0,268.0,61.0,1579.0
ORD000001662,4,PROD0000034,SELL000038,2,285.0,0.0,97.0,667.0
ORD000001662,5,PROD0000028,SELL000032,2,285.0,0.0,36.0,606.0
ORD000001662,6,PROD0000262,SELL000024,2,2201.0,116.0,282.0,4684.0
ORD000001663,1,PROD0000461,SELL000057,2,959.0,169.0,101.0,2019.0
ORD000001664,1,PROD0000046,SELL000026,2,14880.0,1653.0,44.0,29804.0
ORD000001665,1,PROD0000033,SELL000007,1,6989.0,0.0,58.0,7047.0
ORD000001666,1,PROD0000356,SELL000004,1,302.0,76.0,44.0,346.0
ORD000001666,2,PROD0000260,SELL000027,1,18883.0,8093.0,91.0,18974.0
ORD000001667,1,PROD0000161,SELL000064,1,861.0,152.0,45.0,906.0
ORD000001668,1,PROD0000009,SELL000055,1,389.0,0.0,57.0,446.0
ORD000001669,1,PROD0000418,SELL000077,1,271.0,0.0,27.0,298.0
ORD000001669,2,PROD0000343,SELL000062,1,1947.0,216.0,120.0,2067.0
ORD000001669,3,PROD0000305,SELL000030,2,19190.0,4797.0,47.0,38427.0
ORD000001669,4,PROD0000122,SELL000096,1,449.0,24.0,77.0,526.0
ORD000001669,5,PROD0000487,SELL000061,3,1167.0,0.0,101.0,3602.0
ORD000001669,6,PROD0000032,SELL000064,2,1831.0,785.0,67.0,3729.0
ORD000001670,1,PROD0000384,SELL000052,2,484.0,26.0,60.0,1028.0
ORD000001671,1,PROD0000379,SELL000044,1,687.0,295.0,57.0,744.0
ORD000001672,1,PROD0000377,SELL000104,2,15325.0,1703.0,63.0,30713.0
ORD000001672,2,PROD0000313,SELL000040,3,22583.0,2509.0,45.0,67794.0
ORD000001673,1,PROD0000158,SELL000085,2,1002.0,0.0,44.0,2048.0
ORD000001674,1,PROD0000237,SELL000008,1,1615.0,0.0,78.0,1693.0
ORD000001675,1,PROD0000230,SELL000099,2,302.0,202.0,46.0,650.0
ORD000001676,1,PROD0000451,SELL000079,1,37231.0,6570.0,59.0,37290.0
ORD000001677,1,PROD0000388,SELL000086,2,423.0,22.0,62.0,908.0
ORD000001678,1,PROD0000248,SELL000033,3,18449.0,2050.0,44.0,55391.0
ORD000001678,2,PROD0000376,SELL000069,3,34089.0,0.0,34.0,102301.0
ORD000001679,1,PROD0000505,SELL000079,2,1206.0,301.0,64.0,2476.0
ORD000001680,1,PROD0000360,SELL000007,2,788.0,0.0,56.0,1632.0
ORD000001681,1,PROD0000185,SELL000068,1,242.0,13.0,188.0,430.0
ORD000001681,2,PROD0000004,SELL000090,1,15907.0,837.0,48.0,15955.0
ORD000001681,3,PROD0000457,SELL000089,1,1453.0,161.0,41.0,1494.0
ORD000001681,4,PROD0000009,SELL000079,2,370.0,19.0,46.0,786.0
ORD000001681,5,PROD0000265,SELL000093,1,2033.0,1355.0,444.0,2477.0
ORD000001681,6,PROD0000035,SELL000029,1,556.0,139.0,58.0,614.0
ORD000001682,1,PROD0000458,SELL000072,2,13732.0,9154.0,79.0,27543.0
ORD000001682,2,PROD0000016,SELL000028,2,1377.0,153.0,64.0,2818.0
ORD000001682,3,PROD0000356,SELL000090,1,378.0,0.0,38.0,416.0
ORD000001683,1,PROD0000402,SELL000055,2,569.0,379.0,43.0,1181.0
ORD000001684,1,PROD0000381,SELL000086,3,15568.0,0.0,83.0,46787.0
ORD000001684,2,PROD0000284,SELL000029,2,481.0,206.0,59.0,1021.0
ORD000001684,3,PROD0000307,SELL000032,2,943.0,0.0,149.0,2035.0
ORD000001684,4,PROD0000263,SELL000101,1,750.0,187.0,56.0,806.0
ORD000001684,5,PROD0000394,SELL000094,3,6564.0,1641.0,45.0,19737.0
ORD000001685,1,PROD0000044,SELL000020,2,546.0,96.0,56.0,1148.0
ORD000001686,1,PROD0000463,SELL000040,2,12568.0,3142.0,78.0,25214.0
ORD000001687,1,PROD0000403,SELL000016,1,783.0,0.0,64.0,847.0
ORD000001687,2,PROD0000504,SELL000066,2,2142.0,113.0,109.0,4393.0
ORD000001687,3,PROD0000048,SELL000004,2,1786.0,0.0,59.0,3631.0
ORD000001687,4,PROD0000108,SELL000002,1,828.0,552.0,179.0,1007.0
ORD000001688,1,PROD0000115,SELL000058,1,10453.0,550.0,31.0,10484.0
ORD000001689,1,PROD0000214,SELL000093,2,1986.0,0.0,104.0,4076.0
ORD000001690,1,PROD0000426,SELL000077,2,2449.0,0.0,152.0,5050.0
ORD000001690,2,PROD0000409,SELL000073,1,10206.0,2551.0,38.0,10244.0
ORD000001690,3,PROD0000360,SELL000061,3,552.0,236.0,31.0,1687.0
ORD000001691,1,PROD0000206,SELL000018,3,396.0,170.0,63.0,1251.0
ORD000001692,1,PROD0000048,SELL000021,1,1786.0,0.0,54.0,1840.0
ORD000001693,1,PROD0000361,SELL000064,1,393.0,69.0,64.0,457.0
ORD000001693,2,PROD0000038,SELL000096,2,1547.0,81.0,69.0,3163.0
ORD000001694,1,PROD0000106,SELL000005,1,219.0,39.0,202.0,421.0
ORD000001695,1,PROD0000211,SELL000039,2,1389.0,347.0,102.0,2880.0
ORD000001696,1,PROD0000404,SELL000019,2,1276.0,0.0,103.0,2655.0
ORD000001697,1,PROD0000314,SELL000014,2,15699.0,1744.0,34.0,31432.0
ORD000001698,1,PROD0000054,SELL000037,1,1446.0,0.0,30.0,1476.0
ORD000001699,1,PROD0000128,SELL000020,3,23189.0,1220.0,62.0,69629.0
ORD000001699,2,PROD0000442,SELL000025,1,191.0,0.0,53.0,244.0
ORD000001700,1,PROD0000304,SELL000046,1,7085.0,0.0,38.0,7123.0
ORD000001701,1,PROD0000342,SELL000078,2,1345.0,0.0,148.0,2838.0
ORD000001701,2,PROD0000187,SELL000057,1,4012.0,0.0,423.0,4435.0
ORD000001702,1,PROD0000424,SELL000057,2,509.0,57.0,65.0,1083.0
ORD000001703,1,PROD0000306,SELL000063,2,798.0,89.0,56.0,1652.0
ORD000001704,1,PROD0000042,SELL000023,3,575.0,246.0,45.0,1770.0
ORD000001704,2,PROD0000377,SELL000007,2,16177.0,851.0,67.0,32421.0
ORD000001704,3,PROD0000150,SELL000002,1,613.0,108.0,95.0,708.0
ORD000001704,4,PROD0000439,SELL000091,2,11035.0,7356.0,50.0,22120.0
ORD000001704,5,PROD0000332,SELL000091,1,49419.0,2601.0,59.0,49478.0
ORD000001705,1,PROD0000102,SELL000035,2,16205.0,4051.0,38.0,32448.0
ORD000001706,1,PROD0000015,SELL000082,1,2124.0,1416.0,300.0,2424.0
ORD000001707,1,PROD0000044,SELL000027,2,514.0,128.0,51.0,1079.0
ORD000001707,2,PROD0000128,SELL000032,1,24409.0,0.0,43.0,24452.0
ORD000001707,3,PROD0000061,SELL000072,1,3195.0,0.0,108.0,3303.0
ORD000001707,4,PROD0000343,SELL000097,3,2163.0,0.0,125.0,6614.0
ORD000001707,5,PROD0000086,SELL000064,1,481.0,85.0,79.0,560.0
ORD000001707,6,PROD0000232,SELL000100,1,18476.0,3260.0,142.0,18618.0
ORD000001708,1,PROD0000168,SELL000104,3,1459.0,0.0,43.0,4420.0
ORD000001709,1,PROD0000342,SELL000003,2,1278.0,67.0,166.0,2722.0
ORD000001710,1,PROD0000014,SELL000043,1,102.0,5.0,50.0,152.0
ORD000001711,1,PROD0000209,SELL000049,3,917.0,162.0,154.0,2905.0
ORD000001711,2,PROD0000433,SELL000019,2,399.0,0.0,54.0,852.0
ORD000001712,1,PROD0000128,SELL000022,2,24409.0,0.0,38.0,48856.0
ORD000001713,1,PROD0000442,SELL000102,2,172.0,19.0,51.0,395.0
ORD000001714,1,PROD0000089,SELL000018,1,2862.0,0.0,35.0,2897.0
ORD000001714,2,PROD0000371,SELL000050,1,2935.0,518.0,483.0,3418.0
ORD000001715,1,PROD0000146,SELL000050,2,43413.0,2285.0,105.0,86931.0
ORD000001715,2,PROD0000185,SELL000069,2,230.0,26.0,182.0,642.0
ORD000001716,1,PROD0000272,SELL000057,3,373.0,93.0,62.0,1181.0
ORD000001717,1,PROD0000368,SELL000004,1,678.0,0.0,70.0,748.0
ORD000001718,1,PROD0000274,SELL000047,1,346.0,0.0,46.0,392.0
ORD000001718,2,PROD0000299,SELL000035,3,19635.0,8415.0,152.0,59057.0
ORD000001718,3,PROD0000150,SELL000013,1,613.0,108.0,96.0,709.0
ORD000001719,1,PROD0000345,SELL000103,2,30471.0,0.0,39.0,60981.0
ORD000001719,2,PROD0000036,SELL000056,1,35352.0,6239.0,157.0,35509.0
ORD000001719,3,PROD0000045,SELL000101,1,11685.0,615.0,46.0,11731.0
ORD000001719,4,PROD0000083,SELL000096,2,12047.0,1339.0,46.0,24140.0
ORD000001720,1,PROD0000455,SELL000103,2,9197.0,2299.0,39.0,18433.0
ORD000001721,1,PROD0000319,SELL000024,1,1385.0,0.0,287.0,1672.0
ORD000001722,1,PROD0000181,SELL000086,3,3214.0,357.0,284.0,9926.0
ORD000001722,2,PROD0000325,SELL000004,2,331.0,0.0,64.0,726.0
ORD000001723,1,PROD0000140,SELL000052,1,1400.0,156.0,136.0,1536.0
ORD000001723,2,PROD0000381,SELL000091,1,14790.0,778.0,92.0,14882.0
ORD000001723,3,PROD0000203,SELL000060,1,10436.0,4472.0,52.0,10488.0
ORD000001724,1,PROD0000322,SELL000021,2,5228.0,581.0,48.0,10504.0
ORD000001724,2,PROD0000128,SELL000007,2,19527.0,4882.0,34.0,39088.0
ORD000001724,3,PROD0000018,SELL000048,1,1102.0,0.0,65.0,1167.0
ORD000001724,4,PROD0000517,SELL000083,2,321.0,17.0,43.0,685.0
ORD000001725,1,PROD0000340,SELL000096,1,326.0,81.0,67.0,393.0
ORD000001725,2,PROD0000336,SELL000078,1,40322.0,0.0,53.0,40375.0
ORD000001726,1,PROD0000314,SELL000046,1,10466.0,6977.0,50.0,10516.0
ORD000001727,1,PROD0000467,SELL000074,2,8235.0,1453.0,37.0,16507.0
ORD000001727,2,PROD0000009,SELL000082,3,272.0,117.0,46.0,862.0
ORD000001728,1,PROD0000495,SELL000040,2,13555.0,0.0,35.0,27145.0
ORD000001728,2,PROD0000239,SELL000027,2,171.0,9.0,191.0,533.0
ORD000001728,3,PROD0000302,SELL000027,3,1162.0,0.0,62.0,3548.0
ORD000001729,1,PROD0000488,SELL000078,2,934.0,623.0,243.0,2111.0
ORD000001730,1,PROD0000417,SELL000085,2,17242.0,0.0,131.0,34615.0
ORD000001731,1,PROD0000182,SELL000020,2,329.0,58.0,39.0,697.0
ORD000001732,1,PROD0000471,SELL000102,1,1259.0,140.0,164.0,1423.0
ORD000001733,1,PROD0000043,SELL000001,2,1892.0,473.0,395.0,4179.0
ORD000001733,2,PROD0000078,SELL000044,2,1076.0,717.0,193.0,2345.0
ORD000001733,3,PROD0000118,SELL000050,1,2118.0,529.0,221.0,2339.0
ORD000001734,1,PROD0000140,SELL000005,2,1555.0,0.0,133.0,3243.0
ORD000001735,1,PROD0000350,SELL000076,1,765.0,191.0,43.0,808.0
ORD000001735,2,PROD0000209,SELL000094,1,971.0,108.0,167.0,1138.0
ORD000001736,1,PROD0000443,SELL000024,3,18548.0,3273.0,24.0,55668.0
ORD000001737,1,PROD0000324,SELL000072,1,1967.0,0.0,162.0,2129.0
ORD000001738,1,PROD0000315,SELL000099,2,1110.0,277.0,407.0,2627.0
ORD000001739,1,PROD0000400,SELL000070,2,45350.0,2387.0,123.0,90823.0
ORD000001740,1,PROD0000213,SELL000047,2,5412.0,1353.0,393.0,11217.0
ORD000001740,2,PROD0000179,SELL000099,3,712.0,37.0,72.0,2208.0
ORD000001741,1,PROD0000056,SELL000042,1,598.0,66.0,68.0,666.0
ORD000001742,1,PROD0000439,SELL000070,1,18391.0,0.0,44.0,18435.0
ORD000001742,2,PROD0000121,SELL000080,1,1408.0,0.0,42.0,1450.0
ORD000001743,1,PROD0000340,SELL000064,1,244.0,163.0,53.0,297.0
ORD000001743,2,PROD0000411,SELL000032,1,333.0,59.0,65.0,398.0
ORD000001743,3,PROD0000193,SELL000074,2,782.0,0.0,68.0,1632.0
ORD000001743,4,PROD0000085,SELL000032,1,53323.0,5925.0,107.0,53430.0
ORD000001743,5,PROD0000354,SELL000050,3,7607.0,1902.0,51.0,22872.0
ORD000001743,6,PROD0000169,SELL000057,3,888.0,99.0,44.0,2708.0
ORD000001744,1,PROD0000443,SELL000030,2,20730.0,1091.0,50.0,41510.0
ORD000001745,1,PROD0000232,SELL000080,2,17389.0,4347.0,161.0,34939.0
ORD000001746,1,PROD0000175,SELL000026,1,1192.0,0.0,149.0,1341.0
ORD000001746,2,PROD0000378,SELL000016,2,71.0,8.0,46.0,188.0
ORD000001746,3,PROD0000201,SELL000076,3,1448.0,76.0,59.0,4403.0
ORD000001747,1,PROD0000415,SELL000092,1,764.0,85.0,74.0,838.0
ORD000001748,1,PROD0000360,SELL000025,2,788.0,0.0,53.0,1629.0
ORD000001749,1,PROD0000460,SELL000054,3,626.0,0.0,59.0,1937.0
ORD000001749,2,PROD0000223,SELL000097,2,161.0,107.0,114.0,436.0
ORD000001749,3,PROD0000045,SELL000038,2,9840.0,2460.0,43.0,19723.0
ORD000001750,1,PROD0000092,SELL000042,1,9391.0,4025.0,49.0,9440.0
ORD000001751,1,PROD0000002,SELL000073,1,7023.0,1239.0,48.0,7071.0
ORD000001752,1,PROD0000445,SELL000066,1,1122.0,0.0,54.0,1176.0
ORD000001753,1,PROD0000126,SELL000013,2,1123.0,125.0,61.0,2307.0
ORD000001753,2,PROD0000105,SELL000004,2,418.0,22.0,204.0,1040.0
ORD000001754,1,PROD0000315,SELL000038,1,1387.0,0.0,410.0,1797.0
ORD000001754,2,PROD0000128,SELL000047,2,24409.0,0.0,43.0,48861.0
ORD000001755,1,PROD0000510,SELL000064,2,570.0,0.0,53.0,1193.0
ORD000001756,1,PROD0000452,SELL000041,2,266.0,0.0,68.0,600.0
ORD000001757,1,PROD0000234,SELL000013,2,1510.0,0.0,37.0,3057.0
ORD000001758,1,PROD0000334,SELL000079,3,406.0,72.0,66.0,1284.0
ORD000001759,1,PROD0000201,SELL000045,1,1067.0,457.0,48.0,1115.0
ORD000001759,2,PROD0000224,SELL000005,2,1893.0,100.0,81.0,3867.0
ORD000001760,1,PROD0000250,SELL000062,1,9852.0,0.0,32.0,9884.0
ORD000001760,2,PROD0000198,SELL000042,2,1589.0,0.0,34.0,3212.0
ORD000001760,3,PROD0000227,SELL000056,1,912.0,161.0,106.0,1018.0
ORD000001761,1,PROD0000095,SELL000090,2,1357.0,0.0,38.0,2752.0
ORD000001761,2,PROD0000339,SELL000020,1,831.0,147.0,122.0,953.0
ORD000001762,1,PROD0000035,SELL000070,1,695.0,0.0,61.0,756.0
ORD000001762,2,PROD0000473,SELL000012,1,852.0,150.0,54.0,906.0
ORD000001763,1,PROD0000473,SELL000081,1,852.0,150.0,48.0,900.0
ORD000001764,1,PROD0000108,SELL000038,1,1380.0,0.0,185.0,1565.0
ORD000001765,1,PROD0000023,SELL000080,3,1111.0,476.0,78.0,3411.0
ORD000001765,2,PROD0000249,SELL000004,1,1352.0,150.0,62.0,1414.0
ORD000001766,1,PROD0000032,SELL000069,1,2616.0,0.0,73.0,2689.0
ORD000001767,1,PROD0000210,SELL000026,1,383.0,43.0,64.0,447.0
ORD000001768,1,PROD0000391,SELL000041,3,21815.0,1148.0,50.0,65495.0
ORD000001769,1,PROD0000161,SELL000024,1,709.0,304.0,39.0,748.0
ORD000001770,1,PROD0000465,SELL000041,3,11706.0,0.0,159.0,35277.0
ORD000001770,2,PROD0000007,SELL000083,1,428.0,183.0,43.0,471.0
ORD000001771,1,PROD0000369,SELL000005,1,69.0,12.0,128.0,197.0
ORD000001772,1,PROD0000262,SELL000063,3,1969.0,348.0,287.0,6194.0
ORD000001772,2,PROD0000126,SELL000020,1,1248.0,0.0,69.0,1317.0
ORD000001773,1,PROD0000224,SELL000041,2,1993.0,0.0,82.0,4068.0
ORD000001773,2,PROD0000141,SELL000058,2,163.0,41.0,138.0,464.0
ORD000001773,3,PROD0000323,SELL000010,3,2966.0,330.0,186.0,9084.0
ORD000001773,4,PROD0000500,SELL000093,2,586.0,391.0,79.0,1251.0
ORD000001773,5,PROD0000261,SELL000071,3,7856.0,873.0,44.0,23612.0
ORD000001774,1,PROD0000364,SELL000064,2,1504.0,167.0,164.0,3172.0
ORD000001774,2,PROD0000318,SELL000097,1,33613.0,22408.0,52.0,33665.0
ORD000001774,3,PROD0000431,SELL000040,1,415.0,73.0,57.0,472.0
ORD000001774,4,PROD0000293,SELL000014,1,64700.0,3405.0,168.0,64868.0
ORD000001775,1,PROD0000232,SELL000087,3,17389.0,4347.0,135.0,52302.0
ORD000001775,2,PROD0000062,SELL000066,1,853.0,0.0,139.0,992.0
ORD000001775,3,PROD0000404,SELL000047,2,1148.0,128.0,103.0,2399.0
ORD000001776,1,PROD0000467,SELL000008,2,9688.0,0.0,42.0,19418.0
ORD000001776,2,PROD0000510,SELL000027,2,342.0,228.0,61.0,745.0
ORD000001776,3,PROD0000380,SELL000061,3,9182.0,3935.0,39.0,27585.0
ORD000001777,1,PROD0000185,SELL000008,3,178.0,76.0,186.0,720.0
ORD000001778,1,PROD0000366,SELL000057,1,746.0,39.0,62.0,808.0
ORD000001778,2,PROD0000166,SELL000086,2,272.0,48.0,76.0,620.0
ORD000001779,1,PROD0000468,SELL000047,1,13134.0,0.0,47.0,13181.0
ORD000001779,2,PROD0000022,SELL000064,2,13062.0,687.0,74.0,26198.0
ORD000001780,1,PROD0000467,SELL000022,2,7750.0,1938.0,59.0,15559.0
ORD000001780,2,PROD0000383,SELL000060,3,3393.0,0.0,377.0,10556.0
ORD000001780,3,PROD0000463,SELL000019,1,15710.0,0.0,77.0,15787.0
ORD000001780,4,PROD0000125,SELL000075,3,672.0,119.0,109.0,2125.0
ORD000001780,5,PROD0000264,SELL000055,2,1860.0,465.0,57.0,3777.0
ORD000001780,6,PROD0000132,SELL000063,2,24913.0,1311.0,54.0,49880.0
ORD000001781,1,PROD0000370,SELL000033,2,2593.0,458.0,61.0,5247.0
ORD000001782,1,PROD0000329,SELL000036,2,6696.0,2870.0,45.0,13437.0
ORD000001783,1,PROD0000360,SELL000069,1,788.0,0.0,59.0,847.0
ORD000001783,2,PROD0000384,SELL000064,1,408.0,102.0,69.0,477.0
ORD000001783,3,PROD0000023,SELL000072,1,1428.0,159.0,78.0,1506.0
ORD000001784,1,PROD0000212,SELL000014,3,1005.0,53.0,163.0,3178.0
ORD000001784,2,PROD0000131,SELL000019,2,1829.0,0.0,74.0,3732.0
ORD000001785,1,PROD0000492,SELL000031,3,2105.0,111.0,181.0,6496.0
ORD000001786,1,PROD0000275,SELL000040,1,266.0,67.0,51.0,317.0
ORD000001787,1,PROD0000084,SELL000056,2,1063.0,118.0,48.0,2174.0
ORD000001788,1,PROD0000204,SELL000054,1,1450.0,0.0,139.0,1589.0
ORD000001788,2,PROD0000274,SELL000007,2,346.0,0.0,50.0,742.0
ORD000001789,1,PROD0000169,SELL000003,3,790.0,197.0,50.0,2420.0
ORD000001789,2,PROD0000321,SELL000086,2,1442.0,76.0,70.0,2954.0
ORD000001789,3,PROD0000400,SELL000060,3,47737.0,0.0,137.0,143348.0
ORD000001789,4,PROD0000321,SELL000004,2,911.0,607.0,62.0,1884.0
ORD000001789,5,PROD0000301,SELL000089,1,1738.0,0.0,62.0,1800.0
ORD000001790,1,PROD0000342,SELL000039,1,1076.0,269.0,156.0,1232.0
ORD000001791,1,PROD0000149,SELL000069,1,15605.0,0.0,82.0,15687.0
ORD000001791,2,PROD0000330,SELL000047,2,13029.0,0.0,47.0,26105.0
ORD000001791,3,PROD0000026,SELL000020,1,89.0,0.0,118.0,207.0
ORD000001792,1,PROD0000412,SELL000071,1,1540.0,385.0,40.0,1580.0
ORD000001793,1,PROD0000198,SELL000038,2,1351.0,238.0,50.0,2752.0
ORD000001794,1,PROD0000424,SELL000016,2,566.0,0.0,69.0,1201.0
ORD000001795,1,PROD0000132,SELL000023,2,20979.0,5245.0,37.0,41995.0
ORD000001796,1,PROD0000509,SELL000086,3,5820.0,1455.0,75.0,17535.0
ORD000001796,2,PROD0000271,SELL000054,1,263.0,29.0,45.0,308.0
ORD000001796,3,PROD0000489,SELL000044,1,533.0,59.0,94.0,627.0
ORD000001797,1,PROD0000152,SELL000082,2,15055.0,1673.0,44.0,30154.0
ORD000001797,2,PROD0000270,SELL000026,3,3279.0,0.0,77.0,9914.0
ORD000001798,1,PROD0000371,SELL000015,2,2762.0,691.0,490.0,6014.0
ORD000001799,1,PROD0000367,SELL000010,2,8286.0,1462.0,56.0,16628.0
ORD000001800,1,PROD0000131,SELL000010,2,1463.0,366.0,68.0,2994.0
ORD000001800,2,PROD0000209,SELL000097,3,863.0,216.0,156.0,2745.0
ORD000001800,3,PROD0000119,SELL000094,1,2569.0,642.0,140.0,2709.0
ORD000001800,4,PROD0000338,SELL000042,1,280.0,70.0,60.0,340.0
ORD000001800,5,PROD0000216,SELL000049,2,225.0,96.0,58.0,508.0
ORD000001800,6,PROD0000003,SELL000040,1,803.0,89.0,267.0,1070.0
ORD000001801,1,PROD0000152,SELL000057,1,13382.0,3346.0,28.0,13410.0
ORD000001802,1,PROD0000191,SELL000018,2,2079.0,520.0,53.0,4211.0
ORD000001803,1,PROD0000292,SELL000069,1,1063.0,0.0,146.0,1209.0
ORD000001803,2,PROD0000476,SELL000053,2,736.0,82.0,186.0,1658.0
ORD000001804,1,PROD0000512,SELL000095,1,734.0,129.0,51.0,785.0
ORD000001804,2,PROD0000351,SELL000033,2,10333.0,0.0,50.0,20716.0
ORD000001805,1,PROD0000471,SELL000079,1,1259.0,140.0,162.0,1421.0
ORD000001806,1,PROD0000009,SELL000017,2,389.0,0.0,47.0,825.0
ORD000001807,1,PROD0000448,SELL000009,2,1393.0,0.0,45.0,2831.0
ORD000001808,1,PROD0000272,SELL000079,2,443.0,23.0,61.0,947.0
ORD000001809,1,PROD0000194,SELL000093,1,11854.0,0.0,59.0,11913.0
ORD000001810,1,PROD0000190,SELL000094,3,1025.0,256.0,175.0,3250.0
ORD000001811,1,PROD0000181,SELL000006,1,3214.0,357.0,279.0,3493.0
ORD000001812,1,PROD0000421,SELL000036,1,16980.0,0.0,54.0,17034.0
ORD000001813,1,PROD0000239,SELL000049,2,180.0,0.0,190.0,550.0
ORD000001813,2,PROD0000059,SELL000030,1,364.0,0.0,47.0,411.0
ORD000001814,1,PROD0000469,SELL000031,2,363.0,40.0,48.0,774.0
ORD000001815,1,PROD0000314,SELL000039,2,14827.0,2616.0,30.0,29684.0
ORD000001816,1,PROD0000203,SELL000002,2,13417.0,1491.0,44.0,26878.0
ORD000001817,1,PROD0000370,SELL000097,1,3051.0,0.0,58.0,3109.0
ORD000001818,1,PROD0000182,SELL000031,2,368.0,19.0,52.0,788.0
ORD000001818,2,PROD0000310,SELL000061,2,7160.0,4774.0,57.0,14377.0
ORD000001819,1,PROD0000004,SELL000082,2,11721.0,5023.0,42.0,23484.0
ORD000001820,1,PROD0000142,SELL000017,2,14952.0,2638.0,95.0,29999.0
ORD000001820,2,PROD0000178,SELL000021,1,505.0,0.0,72.0,577.0
ORD000001820,3,PROD0000413,SELL000066,1,3130.0,0.0,226.0,3356.0
ORD000001820,4,PROD0000393,SELL000104,1,14668.0,772.0,47.0,14715.0
ORD000001821,1,PROD0000413,SELL000042,1,2974.0,156.0,241.0,3215.0
ORD000001821,2,PROD0000249,SELL000095,3,1277.0,225.0,54.0,3885.0
ORD000001822,1,PROD0000188,SELL000001,1,757.0,0.0,65.0,822.0
ORD000001823,1,PROD0000275,SELL000077,2,233.0,100.0,43.0,509.0
ORD000001823,2,PROD0000138,SELL000101,1,532.0,94.0,49.0,581.0
ORD000001823,3,PROD0000275,SELL000078,2,200.0,133.0,26.0,426.0
ORD000001823,4,PROD0000345,SELL000012,1,24377.0,6094.0,29.0,24406.0
ORD000001824,1,PROD0000504,SELL000001,1,2142.0,113.0,127.0,2269.0
ORD000001825,1,PROD0000191,SELL000043,1,2209.0,390.0,56.0,2265.0
ORD000001826,1,PROD0000059,SELL000058,1,291.0,73.0,63.0,354.0
ORD000001827,1,PROD0000179,SELL000069,2,749.0,0.0,82.0,1580.0
ORD000001828,1,PROD0000430,SELL000097,1,1598.0,0.0,236.0,1834.0
ORD000001828,2,PROD0000234,SELL000061,3,1510.0,0.0,47.0,4577.0
ORD000001829,1,PROD0000217,SELL000028,3,1236.0,65.0,48.0,3756.0
ORD000001829,2,PROD0000238,SELL000000,1,1591.0,177.0,140.0,1731.0
ORD000001830,1,PROD0000131,SELL000097,3,1829.0,0.0,67.0,5554.0
ORD000001830,2,PROD0000432,SELL000063,2,1922.0,101.0,61.0,3905.0
ORD000001830,3,PROD0000349,SELL000071,2,886.0,98.0,63.0,1835.0
ORD000001830,4,PROD0000496,SELL000076,1,963.0,241.0,56.0,1019.0
ORD000001831,1,PROD0000051,SELL000084,3,12547.0,0.0,65.0,37706.0
ORD000001831,2,PROD0000371,SELL000089,1,2762.0,691.0,478.0,3240.0
ORD000001831,3,PROD0000042,SELL000091,1,575.0,246.0,48.0,623.0
ORD000001831,4,PROD0000045,SELL000019,1,11685.0,615.0,50.0,11735.0
ORD000001831,5,PROD0000440,SELL000031,3,8372.0,930.0,57.0,25173.0
ORD000001832,1,PROD0000175,SELL000003,2,1192.0,0.0,143.0,2527.0
ORD000001833,1,PROD0000164,SELL000012,2,423.0,75.0,125.0,971.0
ORD000001833,2,PROD0000098,SELL000099,1,358.0,153.0,68.0,426.0
ORD000001833,3,PROD0000056,SELL000044,1,664.0,0.0,56.0,720.0
ORD000001833,4,PROD0000345,SELL000071,3,24377.0,6094.0,47.0,73178.0
ORD000001834,1,PROD0000272,SELL000059,3,466.0,0.0,70.0,1468.0
ORD000001835,1,PROD0000311,SELL000047,2,221.0,55.0,58.0,500.0
ORD000001835,2,PROD0000080,SELL000017,3,735.0,82.0,76.0,2281.0
ORD000001835,3,PROD0000511,SELL000076,2,840.0,44.0,143.0,1823.0
ORD000001835,4,PROD0000004,SELL000078,2,11721.0,5023.0,39.0,23481.0
ORD000001835,5,PROD0000233,SELL000016,3,2052.0,228.0,66.0,6222.0
ORD000001836,1,PROD0000271,SELL000033,1,292.0,0.0,57.0,349.0
ORD000001837,1,PROD0000054,SELL000100,1,1229.0,217.0,49.0,1278.0
ORD000001838,1,PROD0000301,SELL000089,1,1738.0,0.0,54.0,1792.0
