order_id,payment_sequential,payment_type,payment_installments,payment_value_inr,payment_status
ORD000001227,1,COD,1,2379.0,paid
ORD000001228,1,Credit Card,1,322.0,paid
ORD000001229,1,COD,1,64708.0,paid
ORD000001230,1,COD,1,2482.0,paid
ORD000001231,1,COD,1,41754.0,paid
ORD000001232,1,UPI,1,262.0,paid
ORD000001233,1,Credit Card,6,41048.0,paid
ORD000001234,1,COD,1,3360.0,paid
ORD000001235,1,Net Banking,1,704.0,paid
ORD000001236,1,COD,1,1348.0,paid
ORD000001237,1,Debit Card,1,316.0,paid
ORD000001238,1,UPI,1,30129.0,refunded
ORD000001239,1,Wallet,1,2610.0,failed
ORD000001240,1,UPI,1,6513.0,refunded
ORD000001241,1,COD,1,59834.0,paid
ORD000001242,1,COD,1,12435.0,paid
ORD000001243,1,Credit Card,1,1610.0,paid
ORD000001244,1,Credit Card,3,37389.0,failed
ORD000001245,1,UPI,1,9797.0,declined
ORD000001246,1,UPI,1,65525.0,paid
ORD000001247,1,COD,1,804.0,paid
ORD000001248,1,COD,1,22171.0,paid
ORD000001249,1,COD,1,1195.0,paid
ORD000001250,1,UPI,1,36048.0,paid
ORD000001251,1,UPI,1,2766.0,paid
ORD000001252,1,UPI,1,13611.0,paid
ORD000001253,1,UPI,1,770.0,paid
ORD000001254,1,COD,1,5532.0,paid
ORD000001255,1,COD,1,1037.0,paid
ORD000001256,1,COD,1,59832.0,paid
ORD000001257,1,COD,1,28009.0,paid
ORD000001258,1,UPI,1,298.0,paid
ORD000001259,1,Credit Card,1,2060.0,paid
ORD000001260,1,Debit Card,1,19916.0,paid
ORD000001261,1,COD,1,13861.0,paid
ORD000001262,1,Credit Card,3,16403.0,PAID
ORD000001263,1,UPI,1,21351.0,paid
ORD000001264,1,COD,1,5987.0,completed
ORD000001265,1,UPI,1,25688.0,paid
ORD000001266,1,Net Banking,1,654.0,paid
ORD000001267,1,COD,1,721.0,paid
ORD000001268,1,UPI,1,3859.0,paid
ORD000001269,1,COD,1,77142.0,paid
ORD000001270,1,COD,1,1578.0,paid
ORD000001271,1,COD,1,37024.0,Success
ORD000001272,1,COD,1,2582.0,paid
ORD000001273,1,UPI,1,112455.0,paid
ORD000001274,1,COD,1,446.0,paid
ORD000001275,1,UPI,1,91163.0,paid
ORD000001276,1,Debit Card,1,1933.0,paid
ORD000001277,1,Credit Card,1,3490.0,paid
ORD000001278,1,COD,1,13144.0,paid
ORD000001279,1,COD,1,40735.0,paid
ORD000001280,1,COD,1,11723.0,paid
ORD000001281,1,COD,1,2359.0,paid
ORD000001282,1,COD,1,40138.0,paid
ORD000001283,1,UPI,1,27387.0,paid
ORD000001284,1,UPI,1,389.0,paid
ORD000001285,1,COD,1,2649.0,paid
ORD000001286,1,COD,1,1625.0,paid
ORD000001287,1,Debit Card,1,10069.0,paid
ORD000001288,1,Wallet,1,694.0,paid
ORD000001289,1,UPI,1,2209.0,paid
ORD000001290,1,UPI,1,41459.0,paid
ORD000001291,1,UPI,1,65826.0,paid
ORD000001292,1,COD,1,16988.0,paid
ORD000001293,1,Debit Card,1,1822.0,paid
ORD000001294,1,COD,1,44909.0,paid
ORD000001295,1,UPI,1,29113.0,paid
ORD000001296,1,COD,1,10268.0,paid
ORD000001297,1,UPI,1,1028.0,paid
ORD000001298,1,Credit Card,6,7799.0,paid
ORD000001299,1,UPI,1,56170.0,paid
ORD000001300,1,COD,1,491.0,paid
ORD000001301,1,UPI,1,1245.0,PAID
ORD000001302,1,UPI,1,91778.0,failed
ORD000001303,1,UPI,1,20802.0,paid
ORD000001304,1,COD,1,14574.0,paid
ORD000001305,1,COD,1,686.0,paid
ORD000001306,1,UPI,1,54684.0,paid
ORD000001307,1,COD,1,969.0,paid
ORD000001308,1,UPI,1,25149.0,paid
ORD000001309,1,COD,1,24889.0,failed
ORD000001310,1,UPI,1,10354.0,paid
ORD000001311,1,COD,1,3465.0,captured
ORD000001312,1,Credit Card,1,19423.0,paid
ORD000001313,1,COD,1,2745.0,paid
ORD000001314,1,COD,1,38667.0,paid
ORD000001315,1,COD,1,2781.0,paid
ORD000001316,1,Debit Card,1,1282.0,paid
ORD000001317,1,COD,1,163613.0,paid
ORD000001318,1,COD,1,27948.0,paid
ORD000001319,1,COD,1,37839.0,failed
ORD000001320,1,Credit Card,6,23481.0,refunded
ORD000001321,1,COD,1,20770.0,paid
ORD000001322,1,UPI,1,8879.0,paid
ORD000001323,1,COD,1,31610.0,paid
ORD000001324,1,COD,1,1165.0,PAID
ORD000001325,1,COD,1,161.0,paid
ORD000001326,1,UPI,1,3232.0,success
ORD000001327,1,COD,1,1294.0,paid
ORD000001328,1,Net Banking,1,1475.0,PAID
ORD000001329,1,COD,1,20699.0,paid
ORD000001330,1,UPI,1,15392.0,paid
ORD000001331,1,COD,1,3942.0,paid
ORD000001332,1,COD,1,4242.0,paid
ORD000001333,1,Credit Card,1,9535.0,paid
ORD000001334,1,Credit Card,1,1479.0,success
ORD000001335,1,UPI,1,15519.0,paid
ORD000001336,1,Credit Card,1,1752.0,paid
ORD000001337,1,COD,1,8399.0,paid
ORD000001338,1,Wallet,1,545.0,paid
ORD000001339,1,COD,1,1644.0,failed
ORD000001340,1,Debit Card,1,1894.0,paid
ORD000001341,1,UPI,1,75934.0,paid
ORD000001342,1,COD,1,11387.0,success
ORD000001343,1,UPI,1,1507.0,Success
ORD000001344,1,Wallet,1,58795.0,paid
ORD000001345,1,COD,1,1203.0,refunded
ORD000001346,1,COD,1,6312.0,paid
ORD000001347,1,UPI,1,24173.0,paid
ORD000001348,1,COD,1,39185.0,refunded
ORD000001349,1,COD,1,,paid
ORD000001350,1,UPI,1,4272.0,refunded
ORD000001351,1,Debit Card,1,63685.0,paid
ORD000001352,1,COD,1,4088.0,paid
ORD000001353,1,Wallet,1,4731.0,paid
ORD000001354,1,COD,1,4803.0,paid
ORD000001355,1,COD,1,1493.0,failed
ORD000001356,1,COD,1,9971.0,completed
ORD000001357,1,COD,1,618.0,captured
ORD000001358,1,UPI,1,698.0,paid
ORD000001359,1,COD,1,2049.0,paid
ORD000001360,1,COD,1,3998.0,paid
ORD000001361,1,UPI,1,27639.0,paid
ORD000001362,1,UPI,1,1106.0,Paid
ORD000001363,1,UPI,1,5253.0,paid
ORD000001364,1,UPI,1,80757.0,paid
ORD000001365,1,Net Banking,1,2395.0,paid
ORD000001366,1,UPI,1,1498.0,paid
ORD000001367,1,Debit Card,1,120801.0,paid
ORD000001368,1,Wallet,1,1286.0,paid
ORD000001369,1,Debit Card,1,11624.0,paid
ORD000001370,1,COD,1,25452.0,failed
ORD000001371,1,COD,1,3668.0,paid
ORD000001372,1,COD,1,21368.0,paid
ORD000001373,1,COD,1,827.0,paid
ORD000001374,1,UPI,1,59364.0,paid
ORD000001375,1,COD,1,26817.0,paid
ORD000001376,1,UPI,1,6545.0,paid
ORD000001377,1,Credit Card,1,2207.0,paid
ORD000001378,1,COD,1,5423.0,paid
ORD000001379,1,Wallet,1,987.0,Success
ORD000001380,1,Credit Card,1,16776.0,paid
ORD000001381,1,Credit Card,3,29509.0,paid
ORD000001382,1,COD,1,51451.0,paid
ORD000001383,1,Wallet,1,2763.0,paid
ORD000001384,1,COD,1,25773.0,refunded
ORD000001385,1,Credit Card,1,1011.0,Success
ORD000001386,1,COD,1,383.0,paid
ORD000001387,1,COD,1,1043.0,paid
ORD000001388,1,COD,1,46862.0,failed
ORD000001389,1,UPI,1,14997.0,paid
ORD000001390,1,Debit Card,1,3414.0,paid
ORD000001391,1,UPI,1,7891.0,paid
ORD000001392,1,UPI,1,10117.0,paid
ORD000001393,1,COD,1,44008.0,paid
ORD000001394,1,Net Banking,1,3167.0,paid
ORD000001395,1,COD,1,2031.0,paid
ORD000001396,1,Debit Card,1,18884.0,paid
ORD000001397,1,Credit Card,1,2386.0,paid
ORD000001398,1,COD,1,19059.0,paid
ORD000001399,1,COD,1,1288.0,paid
ORD000001400,1,UPI,1,6205.0,captured
ORD000001401,1,Wallet,1,3373.0,paid
ORD000001402,1,UPI,1,2121.0,paid
ORD000001403,1,Debit Card,1,2961.0,paid
ORD000001404,1,Wallet,1,1408.0,paid
ORD000001405,1,COD,1,538.0,paid
ORD000001406,1,COD,1,8180.0,paid
ORD000001407,1,UPI,1,1396.0,paid
ORD000001408,1,COD,1,42319.0,paid
ORD000001409,1,Credit Card,1,3162.0,paid
ORD000001410,1,COD,1,51460.0,paid
ORD000001411,1,UPI,1,36992.0,paid
ORD000001412,1,COD,1,14054.0,paid
ORD000001413,1,Credit Card,1,45040.0,paid
ORD000001414,1,COD,1,683.0,paid
ORD000001415,1,UPI,1,7303.0,paid
ORD000001416,1,COD,1,1134.0,paid
ORD000001417,1,Credit Card,1,4366.0,paid
ORD000001418,1,COD,1,17157.0,paid
ORD000001419,1,UPI,1,941.0,paid
ORD000001420,1,Credit Card,1,590.0,refunded
ORD000001421,1,COD,1,2243.0,Success
ORD000001422,1,COD,1,6573.0,paid
ORD000001423,1,COD,1,1796.0,paid
ORD000001424,1,UPI,1,1353.0,paid
ORD000001425,1,COD,1,518.0,Success
ORD000001426,1,COD,1,402.0,paid
ORD000001427,1,COD,1,1978.0,PAID
ORD000001428,1,COD,1,2238.0,refunded
ORD000001429,1,COD,1,9388.0,paid
ORD000001430,1,COD,1,820.0,failed
ORD000001431,1,UPI,1,889.0,paid
ORD000001432,1,UPI,1,22478.0,refunded
ORD000001433,1,COD,1,669.0,success
ORD000001434,1,Debit Card,1,2952.0,paid
ORD000001435,1,COD,1,1023.0,paid
ORD000001436,1,Credit Card,1,808.0,paid
ORD000001437,1,UPI,1,49773.0,Paid
ORD000001438,1,COD,1,2515.0,paid
ORD000001439,1,UPI,1,10498.0,paid
ORD000001440,1,COD,1,2635.0,paid
ORD000001441,1,Wallet,1,15947.0,paid
ORD000001442,1,UPI,1,3480.0,paid
ORD000001443,1,COD,1,992.0,paid
ORD000001444,1,COD,1,12803.0,paid
ORD000001445,1,UPI,1,75817.0,paid
ORD000001446,1,COD,1,742.0,paid
ORD000001447,1,COD,1,1409.0,paid
ORD000001448,1,Wallet,1,11071.0,paid
ORD000001449,1,COD,1,29556.0,refunded
ORD000001450,1,COD,1,1067.0,paid
ORD000001451,1,COD,1,1069.0,paid
ORD000001452,1,UPI,1,2044.0,paid
ORD000001453,1,UPI,1,518.0,paid
ORD000001454,1,UPI,1,26514.0,failed
ORD000001455,1,Wallet,1,46198.0,failed
ORD000001456,1,COD,1,21428.0,paid
ORD000001457,1,COD,1,35955.0,paid
ORD000001458,1,COD,1,639.0,paid
ORD000001459,1,COD,1,2608.0,paid
ORD000001460,1,COD,1,6938.0,paid
ORD000001461,1,COD,1,703.0,refunded
ORD000001462,1,Credit Card,1,851.0,paid
ORD000001463,1,COD,1,7524.0,paid
ORD000001464,1,Debit Card,1,787.0,captured
ORD000001465,1,Debit Card,1,6750.0,paid
ORD000001466,1,COD,1,2639.0,paid
ORD000001467,1,Debit Card,1,2119.0,paid
ORD000001468,1,UPI,1,3942.0,paid
ORD000001469,1,COD,1,685.0,paid
ORD000001470,1,UPI,1,4191.0,FAILED
ORD000001471,1,COD,1,600.0,paid
ORD000001472,1,COD,1,29018.0,paid
ORD000001473,1,Credit Card,1,89638.0,paid
ORD000001474,1,UPI,1,128254.0,paid
ORD000001475,1,COD,1,125932.0,paid
ORD000001476,1,UPI,1,600.0,paid
ORD000001477,1,Net Banking,1,25797.0,paid
ORD000001478,1,COD,1,19991.0,failed
ORD000001479,1,COD,1,1293.0,paid
ORD000001480,1,COD,1,91788.0,paid
ORD000001481,1,Wallet,1,6517.0,completed
ORD000001482,1,COD,1,36759.0,paid
ORD000001483,1,COD,1,1800.0,paid
ORD000001484,1,UPI,1,15928.0,paid
ORD000001485,1,COD,1,33617.0,captured
ORD000001486,1,COD,1,312.0,paid
ORD000001487,1,Debit Card,1,7379.0,paid
ORD000001488,1,UPI,1,149124.0,paid
ORD000001489,1,COD,1,51523.0,paid
ORD000001490,1,Wallet,1,15671.0,paid
ORD000001491,1,COD,1,1694.0,paid
ORD000001492,1,COD,1,30555.0,failed
ORD000001493,1,COD,1,20925.0,paid
ORD000001494,1,COD,1,121870.0,Success
ORD000001495,1,UPI,1,18603.0,Paid
ORD000001496,1,COD,1,4693.0,paid
ORD000001497,1,COD,1,902.0,PAID
ORD000001498,1,Net Banking,1,681.0,paid
ORD000001499,1,COD,1,1014.0,paid
ORD000001500,1,COD,1,1152.0,paid
ORD000001501,1,COD,1,27674.0,paid
ORD000001502,1,Credit Card,1,10392.0,paid
ORD000001503,1,COD,1,9658.0,paid
ORD000001504,1,COD,1,737.0,paid
ORD000001505,1,Debit Card,1,26399.0,paid
ORD000001506,1,COD,1,883.0,paid
ORD000001507,1,Debit Card,1,2049.0,paid
ORD000001508,1,UPI,1,676.0,success
ORD000001509,1,Credit Card,1,2890.0,paid
ORD000001510,1,COD,1,1691.0,PAID
ORD000001511,1,Wallet,1,42772.0,paid
ORD000001512,1,COD,1,33083.0,paid
ORD000001513,1,COD,1,564.0,paid
ORD000001514,1,Credit Card,1,1503.0,paid
ORD000001515,1,COD,1,435.0,paid
ORD000001516,1,COD,1,54685.0,paid
ORD000001517,1,UPI,1,662.0,paid
ORD000001518,1,COD,1,1062.0,paid
ORD000001519,1,COD,1,11050.0,paid
ORD000001520,1,COD,1,419.0,captured
ORD000001521,1,COD,1,25395.0,paid
ORD000001522,1,UPI,1,26632.0,paid
ORD000001523,1,UPI,1,4583.0,paid
ORD000001524,1,COD,1,816.0,paid
ORD000001525,1,COD,1,112393.0,paid
ORD000001526,1,COD,1,52304.0,failed
ORD000001527,1,COD,1,25038.0,paid
ORD000001528,1,COD,1,51973.0,paid
ORD000001529,1,UPI,1,1058.0,paid
ORD000001530,1,COD,1,550.0,paid
ORD000001531,1,UPI,1,28652.0,paid
ORD000001532,1,COD,1,1007.0,failed
ORD000001533,1,COD,1,52708.0,paid
ORD000001534,1,COD,1,26848.0,paid
ORD000001535,1,COD,1,7829.0,paid
ORD000001536,1,UPI,1,45641.0,paid
ORD000001537,1,UPI,1,3710.0,paid
ORD000001538,1,Net Banking,1,1665.0,paid
ORD000001539,1,COD,1,3543.0,failed
ORD000001540,1,COD,1,2016.0,paid
ORD000001541,1,Debit Card,1,56062.0,paid
ORD000001542,1,UPI,1,653.0,paid
ORD000001543,1,COD,1,52197.0,paid
ORD000001544,1,COD,1,33182.0,paid
ORD000001545,1,COD,1,12597.0,paid
ORD000001546,1,COD,1,21864.0,paid
ORD000001547,1,UPI,1,1112.0,paid
ORD000001548,1,COD,1,29296.0,failed
ORD000001549,1,Wallet,1,563.0,paid
ORD000001550,1,COD,1,15383.0,paid
ORD000001551,1,Credit Card,1,876.0,paid
ORD000001552,1,COD,1,688.0,paid
ORD000001553,1,UPI,1,79222.0,paid
ORD000001554,1,Debit Card,1,995.0,paid
ORD000001555,1,COD,1,32696.0,REFUNDED
ORD000001556,1,COD,1,121013.0,paid
ORD000001557,1,COD,1,34612.0,paid
ORD000001558,1,COD,1,47257.0,paid
ORD000001559,1,Credit Card,3,26914.0,paid
ORD000001560,1,UPI,1,9407.0,paid
ORD000001561,1,Credit Card,1,2192.0,paid
ORD000001562,1,COD,1,34919.0,paid
ORD000001563,1,Credit Card,6,26250.0,paid
ORD000001564,1,UPI,1,3805.0,paid
ORD000001565,1,COD,1,24351.0,paid
ORD000001566,1,Debit Card,1,43594.0,paid
ORD000001567,1,COD,1,15730.0,paid
ORD000001568,1,COD,1,44929.0,paid
ORD000001569,1,Credit Card,3,49371.0,completed
ORD000001570,1,COD,1,19164.0,failed
ORD000001571,1,COD,1,7470.0,paid
ORD000001572,1,COD,1,17930.0,failed
ORD000001573,1,Debit Card,1,137135.0,paid
ORD000001574,1,COD,1,10379.0,paid
ORD000001575,1,COD,1,9487.0,Paid
ORD000001576,1,COD,1,78035.0,paid
ORD000001577,1,COD,1,1198.0,paid
ORD000001578,1,COD,1,21522.0,paid
ORD000001579,1,Debit Card,1,851.0,paid
ORD000001580,1,Credit Card,1,1026.0,paid
ORD000001581,1,Debit Card,1,1281.0,paid
ORD000001582,1,UPI,1,29541.0,paid
ORD000001583,1,COD,1,11526.0,paid
ORD000001584,1,COD,1,9469.0,paid
ORD000001585,1,COD,1,104080.0,paid
ORD000001586,1,COD,1,3964.0,paid
ORD000001587,1,UPI,1,29882.0,failed
ORD000001588,1,COD,1,1232.0,refunded
ORD000001589,1,UPI,1,3196.0,paid
ORD000001590,1,COD,1,1165.0,paid
ORD000001591,1,COD,1,823.0,paid
ORD000001592,1,Net Banking,1,15786.0,paid
ORD000001593,1,COD,1,40692.0,paid
ORD000001594,1,COD,1,14037.0,Paid
ORD000001595,1,COD,1,806.0,paid
ORD000001596,1,COD,1,127754.0,paid
ORD000001597,1,COD,1,27864.0,paid
ORD000001598,1,Net Banking,1,17381.0,paid
ORD000001599,1,Debit Card,1,74531.0,paid
ORD000001600,1,UPI,1,3607.0,paid
ORD000001601,1,UPI,1,1563.0,paid
ORD000001602,1,COD,1,13303.0,paid
ORD000001603,1,Wallet,1,694.0,paid
ORD000001604,1,COD,1,,paid
ORD000001605,1,COD,1,9856.0,paid
ORD000001606,1,Wallet,1,16508.0,REFUNDED
ORD000001607,1,COD,1,614.0,paid
ORD000001608,1,COD,1,6553.0,paid
ORD000001609,1,UPI,1,82494.0,paid
ORD000001610,1,COD,1,26104.0,paid
ORD000001611,1,COD,1,18867.0,paid
ORD000001612,1,COD,1,70307.0,paid
ORD000001613,1,UPI,1,35708.0,paid
ORD000001614,1,COD,1,308.0,paid
ORD000001615,1,COD,1,1666.0,paid
ORD000001616,1,COD,1,1681.0,paid
ORD000001617,1,COD,1,2053.0,paid
ORD000001618,1,COD,1,72841.0,paid
ORD000001619,1,COD,1,1432.0,paid
ORD000001620,1,COD,1,2309.0,paid
ORD000001621,1,COD,1,14919.0,paid
ORD000001622,1,COD,1,476.0,paid
ORD000001623,1,COD,1,13399.0,paid
ORD000001624,1,Credit Card,1,75045.0,paid
ORD000001625,1,COD,1,1740.0,paid
ORD000001626,1,COD,1,101813.0,paid
ORD000001627,1,COD,1,2754.0,paid
ORD000001628,1,UPI,1,13935.0,paid
ORD000001629,1,COD,1,4411.0,success
ORD000001630,1,UPI,1,31284.0,paid
ORD000001631,1,UPI,1,24124.0,Success
ORD000001632,1,COD,1,1211.0,paid
ORD000001633,1,COD,1,664.0,paid
ORD000001634,1,Wallet,1,1849.0,paid
ORD000001635,1,COD,1,31148.0,refunded
ORD000001636,1,COD,1,5133.0,paid
ORD000001637,1,COD,1,513.0,paid
ORD000001638,1,COD,1,1737.0,paid
ORD000001639,1,Credit Card,1,37631.0,paid
ORD000001640,1,COD,1,1530.0,paid
ORD000001641,1,COD,1,41285.0,paid
ORD000001642,1,UPI,1,31635.0,captured
ORD000001643,1,Debit Card,1,70834.0,paid
ORD000001644,1,COD,1,45780.0,paid
ORD000001645,1,UPI,1,5221.0,paid
ORD000001646,1,COD,1,1230.0,success
ORD000001647,1,UPI,1,1607.0,paid
ORD000001648,1,COD,1,14448.0,paid
ORD000001649,1,COD,1,899.0,paid
ORD000001650,1,Wallet,1,846.0,paid
ORD000001651,1,UPI,1,2280.0,paid
ORD000001652,1,COD,1,682.0,paid
ORD000001653,1,Net Banking,1,73425.0,paid
ORD000001654,1,COD,1,3118.0,paid
ORD000001655,1,UPI,1,85624.0,paid
ORD000001656,1,UPI,1,908.0,paid
ORD000001657,1,Credit Card,1,4410.0,Success
ORD000001658,1,COD,1,73800.0,failed
ORD000001659,1,UPI,1,56066.0,paid
ORD000001660,1,UPI,1,1861.0,paid
ORD000001661,1,COD,1,51962.0,paid
ORD000001662,1,Debit Card,1,36782.0,paid
ORD000001663,1,COD,1,2019.0,paid
ORD000001664,1,COD,1,29804.0,paid
ORD000001665,1,UPI,1,7047.0,paid
ORD000001666,1,COD,1,19320.0,paid
ORD000001667,1,Credit Card,1,906.0,paid
ORD000001668,1,COD,1,446.0,paid
ORD000001669,1,COD,1,48649.0,paid
ORD000001670,1,UPI,1,1028.0,paid
ORD000001671,1,Debit Card,1,744.0,paid
ORD000001672,1,UPI,1,98507.0,paid
ORD000001673,1,COD,1,2048.0,paid
ORD000001674,1,COD,1,1693.0,paid
ORD000001675,1,Credit Card,1,650.0,paid
ORD000001676,1,Debit Card,1,37290.0,paid
ORD000001677,1,UPI,1,908.0,paid
ORD000001678,1,UPI,1,157692.0,paid
ORD000001679,1,COD,1,2476.0,PAID
ORD000001680,1,COD,1,1632.0,success
ORD000001681,1,COD,1,21756.0,paid
ORD000001682,1,COD,1,30777.0,paid
ORD000001683,1,COD,1,1181.0,failed
ORD000001684,1,UPI,1,70386.0,declined
ORD000001685,1,COD,1,1148.0,paid
ORD000001686,1,COD,1,25214.0,paid
ORD000001687,1,Debit Card,1,9878.0,paid
ORD000001688,1,COD,1,10484.0,paid
ORD000001689,1,UPI,1,4076.0,paid
ORD000001690,1,Credit Card,9,16981.0,paid
ORD000001691,1,Credit Card,1,1251.0,paid
ORD000001692,1,Credit Card,1,1840.0,PAID
ORD000001693,1,Credit Card,1,3620.0,Success
ORD000001694,1,COD,1,421.0,paid
ORD000001695,1,UPI,1,2880.0,paid
ORD000001696,1,Debit Card,1,2655.0,paid
ORD000001697,1,COD,1,31432.0,paid
ORD000001698,1,UPI,1,1476.0,paid
ORD000001699,1,COD,1,69873.0,paid
ORD000001700,1,UPI,1,7123.0,paid
ORD000001701,1,COD,1,7273.0,paid
ORD000001702,1,UPI,1,1083.0,paid
ORD000001703,1,COD,1,1652.0,paid
ORD000001704,1,COD,1,106497.0,paid
ORD000001705,1,COD,1,32448.0,paid
ORD000001706,1,UPI,1,2424.0,Paid
ORD000001707,1,Debit Card,1,54626.0,paid
ORD000001708,1,COD,1,4420.0,paid
ORD000001709,1,COD,1,2722.0,paid
ORD000001710,1,UPI,1,152.0,paid
ORD000001711,1,UPI,1,3757.0,refunded
ORD000001712,1,COD,1,48856.0,paid
ORD000001713,1,UPI,1,395.0,paid
ORD000001714,1,Debit Card,1,6315.0,paid
ORD000001715,1,COD,1,87573.0,paid
ORD000001716,1,COD,1,1181.0,paid
ORD000001717,1,COD,1,748.0,failed
ORD000001718,1,Wallet,1,60158.0,paid
ORD000001719,1,Credit Card,3,132361.0,paid
ORD000001720,1,COD,1,18433.0,paid
ORD000001721,1,Net Banking,1,1672.0,success
ORD000001722,1,COD,1,10652.0,success
ORD000001723,1,UPI,1,26906.0,paid
ORD000001724,1,Credit Card,9,51444.0,paid
ORD000001725,1,Credit Card,3,40768.0,paid
ORD000001726,1,UPI,1,10516.0,success
ORD000001727,1,COD,1,17369.0,paid
ORD000001728,1,COD,1,31226.0,paid
ORD000001729,1,COD,1,2111.0,paid
ORD000001730,1,Debit Card,1,34615.0,paid
ORD000001731,1,COD,1,697.0,refunded
ORD000001732,1,COD,1,1423.0,paid
ORD000001733,1,COD,1,8863.0,paid
ORD000001734,1,COD,1,3243.0,refunded
ORD000001735,1,COD,1,1946.0,failed
ORD000001736,1,COD,1,55668.0,failed
ORD000001737,1,COD,1,2129.0,paid
ORD000001738,1,COD,1,2627.0,paid
ORD000001739,1,COD,1,90823.0,failed
ORD000001740,1,Wallet,1,13425.0,paid
ORD000001741,1,UPI,1,666.0,paid
ORD000001742,1,UPI,1,19885.0,refunded
ORD000001743,1,Debit Card,1,81337.0,paid
ORD000001744,1,UPI,1,41510.0,paid
ORD000001745,1,UPI,1,34939.0,paid
ORD000001746,1,COD,1,5932.0,paid
ORD000001747,1,COD,1,838.0,Success
ORD000001748,1,COD,1,1629.0,paid
ORD000001749,1,Debit Card,1,22096.0,paid
ORD000001750,1,COD,1,9440.0,paid
ORD000001751,1,COD,1,7071.0,paid
ORD000001752,1,Credit Card,1,1176.0,refunded
ORD000001753,1,COD,1,3347.0,paid
ORD000001754,1,UPI,1,50658.0,paid
ORD000001755,1,UPI,1,1193.0,paid
ORD000001756,1,COD,1,600.0,PAID
ORD000001757,1,COD,1,3057.0,failed
ORD000001758,1,COD,1,1284.0,paid
ORD000001759,1,Credit Card,1,4982.0,failed
ORD000001760,1,Debit Card,1,14114.0,paid
ORD000001761,1,Credit Card,1,3705.0,paid
ORD000001762,1,COD,1,1662.0,success
ORD000001763,1,COD,1,900.0,refunded
ORD000001764,1,UPI,1,1565.0,Success
ORD000001765,1,UPI,1,4825.0,paid
ORD000001766,1,COD,1,2689.0,paid
ORD000001767,1,COD,1,447.0,paid
ORD000001768,1,COD,1,65495.0,paid
ORD000001769,1,COD,1,748.0,success
ORD000001770,1,UPI,1,35748.0,paid
ORD000001771,1,Wallet,1,197.0,paid
ORD000001772,1,COD,1,7511.0,paid
ORD000001773,1,COD,1,38479.0,paid
ORD000001774,1,COD,1,102177.0,paid
ORD000001775,1,COD,1,55693.0,failed
ORD000001776,1,COD,1,47748.0,failed
ORD000001777,1,COD,1,720.0,paid
ORD000001778,1,COD,1,1428.0,refunded
ORD000001779,1,UPI,1,39379.0,paid
ORD000001780,1,UPI,1,97684.0,paid
ORD000001781,1,UPI,1,5247.0,captured
ORD000001782,1,COD,1,13437.0,paid
ORD000001783,1,COD,1,2830.0,paid
ORD000001784,1,COD,1,6910.0,paid
ORD000001785,1,COD,1,6496.0,paid
ORD000001786,1,COD,1,317.0,paid
ORD000001787,1,COD,1,2174.0,paid
ORD000001788,1,Net Banking,1,2331.0,paid
ORD000001789,1,Net Banking,1,152406.0,paid
ORD000001790,1,Credit Card,1,1232.0,completed
ORD000001791,1,UPI,1,41999.0,paid
ORD000001792,1,UPI,1,1580.0,paid
ORD000001793,1,UPI,1,2752.0,Success
ORD000001794,1,UPI,1,1201.0,paid
ORD000001795,1,COD,1,41995.0,paid
ORD000001796,1,Net Banking,1,18470.0,paid
ORD000001797,1,Credit Card,1,40068.0,paid
ORD000001798,1,COD,1,6014.0,paid
ORD000001799,1,COD,1,16628.0,PAID
ORD000001800,1,Credit Card,3,10366.0,paid
ORD000001801,1,Debit Card,1,13410.0,paid
ORD000001802,1,COD,1,4211.0,paid
ORD000001803,1,COD,1,2867.0,PAID
ORD000001804,1,COD,1,21501.0,paid
ORD000001805,1,COD,1,1421.0,paid
ORD000001806,1,COD,1,825.0,paid
ORD000001807,1,COD,1,2831.0,Success
ORD000001808,1,COD,1,947.0,paid
ORD000001809,1,COD,1,11913.0,paid
ORD000001810,1,Credit Card,1,3250.0,paid
ORD000001811,1,COD,1,3493.0,paid
ORD000001812,1,COD,1,17034.0,paid
ORD000001813,1,COD,1,961.0,Success
ORD000001814,1,Credit Card,1,774.0,PAID
ORD000001815,1,COD,1,29684.0,paid
ORD000001816,1,UPI,1,26878.0,paid
ORD000001817,1,COD,1,3109.0,paid
ORD000001818,1,COD,1,15165.0,paid
ORD000001819,1,Wallet,1,,paid
ORD000001820,1,COD,1,48647.0,paid
ORD000001821,1,COD,1,7100.0,paid
ORD000001822,1,COD,1,822.0,paid
ORD000001823,1,COD,1,25922.0,paid
ORD000001824,1,UPI,1,2269.0,paid
ORD000001825,1,UPI,1,2265.0,paid
ORD000001826,1,Debit Card,1,354.0,paid
ORD000001827,1,COD,1,1580.0,paid
ORD000001828,1,COD,1,6411.0,paid
ORD000001829,1,Wallet,1,5487.0,paid
ORD000001830,1,COD,1,12313.0,paid
ORD000001831,1,Credit Card,3,78477.0,paid
ORD000001832,1,UPI,1,2527.0,paid
ORD000001833,1,COD,1,75295.0,paid
ORD000001834,1,Wallet,1,1468.0,paid
ORD000001835,1,COD,1,34307.0,paid
ORD000001836,1,UPI,1,349.0,paid
ORD000001837,1,COD,1,1278.0,paid
ORD000001838,1,UPI,1,1792.0,paid
ORD000001839,1,COD,1,441.0,paid
ORD000001840,1,COD,1,4822.0,paid
