order_id,customer_id,order_status,order_purchase_ts,order_approved_ts,payment_type
ORD000001531,CUST00000001,delivered,2024-10-01 16:13:35,2024-10-01 22:59:35,UPI
ORD000001532,CUST00000007,cancelled,2023-06-04 20:54:22,2023-06-04 23:34:22,COD
ORD000001533,CUST00000003,delivered,2023-03-10 19:25:16,2023-03-11 01:47:16,COD
ORD000001534,CUST00000044,delivered,2023-07-14 08:41:18,2023-07-14 17:23:18,COD
ORD000001535,CUST00000072,delivered,2024-11-16 01:15:58,2024-11-16 10:08:58,COD
ORD000001536,CUST00000001,delivered,2024-10-04 08:50:35,2024-10-04 10:18:35,UPI
ORD000001537,CUST00000001,delivered,2023-09-02 14:26:16,2023-09-02 17:58:16,UPI
ORD000001538,CUST00000011,delivered,2023-06-24 18:10:48,2023-06-24 22:28:48,Net Banking
ORD000001539,CUST00000002,cancelled,2023-05-12 03:24:12,2023-05-12 12:07:12,COD
ORD000001540,CUST00000001,delivered,2023-07-08 07:13:55,2023-07-08 11:12:55,COD
ORD000001541,CUST00000001,delivered,2023-06-24 14:26:08,2023-06-24 20:02:08,Debit Card
ORD000001542,CUST00000067,delivered,2024-10-27 17:09:51,2024-10-27 19:57:51,UPI
ORD000001543,CUST00000001,delivered,2023-01-13 07:27:43,2023-01-13 11:38:43,COD
ORD000001544,CUST00000003,delivered,2024-10-24 19:44:17,2024-10-25 01:29:17,COD
ORD000001545,CUST00000001,delivered,2023-01-31 19:14:36,2023-01-31 21:49:36,COD
ORD000001546,CUST00000003,delivered,2024-10-03 08:38:39,2024-10-03 10:01:39,COD
ORD000001547,CUST00000009,processing,2023-11-11 12:51:57,2023-11-11 14:37:57,UPI
ORD000001548,CUST00000002,cancelled,2023-03-04 11:28:02,2023-03-04 16:59:02,COD
ORD000001549,CUST00000001,delivered,2024-09-13 16:03:05,2024-09-13 18:05:05,Wallet
ORD000001550,CUST00000002,delivered,2023-08-07 07:44:00,2023-08-07 08:12:00,COD
ORD000001551,CUST00000001,delivered,2024-10-24 07:54:35,2024-10-24 17:55:35,Credit Card
ORD000001552,CUST00000004,delivered,2024-08-03 10:09:21,2024-08-03 21:47:21,COD
ORD000001553,CUST00000001,delivered,2024-12-26 05:10:48,2024-12-26 11:20:48,UPI
ORD000001554,CUST00000001,shipped,2024-10-05 13:56:16,2024-10-05 21:13:16,Debit Card
ORD000001555,CUST00000001,returned,2023-07-25 22:59:36,2023-07-26 01:03:36,COD
ORD000001556,CUST00000001,delivered,2023-11-03 08:23:28,2023-11-03 09:21:28,COD
ORD000001557,CUST00000007,delivered,2024-06-15 20:39:48,2024-06-15 21:40:48,COD
ORD000001558,CUST00000001,delivered,2023-09-29 11:08:21,2023-09-29 13:29:21,COD
ORD000001559,CUST00000001,delivered,2024-02-05 03:58:43,2024-02-05 05:22:43,Credit Card
ORD000001560,CUST00000095,delivered,2023-07-22 11:54:33,2023-07-22 20:45:33,UPI
ORD000001561,CUST00000001,delivered,2024-05-17 11:59:09,2024-05-17 21:14:09,Credit Card
ORD000001562,CUST00000001,processing,2023-10-08 00:35:17,2023-10-08 09:23:17,COD
ORD000001563,CUST00000002,delivered,2023-02-12 11:30:15,2023-02-12 15:00:15,Credit Card
ORD000001564,CUST00000016,delivered,2024-12-18 03:55:39,2024-12-18 08:20:39,UPI
ORD000001565,CUST00000021,delivered,2024-10-08 19:03:58,2024-10-08 23:24:58,COD
ORD000001566,CUST00000049,delivered,2023-09-18 12:59:34,2023-09-18 14:50:34,Debit Card
ORD000001567,CUST00000008,delivered,2023-04-18 07:18:00,2023-04-18 13:01:00,COD
ORD000001568,CUST00000001,processing,2024-07-19 00:03:49,2024-07-19 06:31:49,COD
ORD000001569,CUST00000021,delivered,2023-07-07 13:42:14,2023-07-07 16:13:14,Credit Card
ORD000001570,CUST00000001,cancelled,2024-03-28 16:54:02,2024-03-28 20:16:02,COD
ORD000001571,CUST00000004,delivered,2024-08-26 10:10:40,2024-08-26 15:51:40,COD
ORD000001572,CUST00000006,cancelled,2023-08-21 21:43:52,2023-08-21 22:57:52,COD
ORD000001573,CUST00000015,delivered,2023-09-01 04:42:36,2023-09-01 11:48:36,Debit Card
ORD000001574,CUST00000001,delivered,2023-02-18 18:06:34,2023-02-18 22:18:34,COD
ORD000001575,CUST00000001,delivered,2023-10-01 11:53:46,2023-10-01 20:25:46,COD
ORD000001576,CUST00000001,delivered,2024-03-21 07:32:22,2024-03-21 16:33:22,COD
ORD000001577,CUST00000006,delivered,2023-05-11 06:54:59,2023-05-11 11:24:59,COD
ORD000001578,CUST00000002,delivered,2024-12-05 10:47:46,2024-12-05 15:05:46,COD
ORD000001579,CUST00000001,delivered,2024-07-08 01:56:01,2024-07-08 08:18:01,Debit Card
ORD000001580,CUST00000166,delivered,2023-06-23 15:37:01,2023-06-23 16:11:01,Credit Card
ORD000001581,CUST00000001,delivered,2024-01-22 09:48:41,2024-01-22 12:10:41,Debit Card
ORD000001582,CUST00000013,delivered,2023-10-28 16:19:49,2023-10-28 17:50:49,UPI
ORD000001583,CUST00000001,delivered,2023-10-25 12:21:56,2023-10-25 15:49:56,COD
ORD000001584,CUST00000007,delivered,2024-02-17 23:27:35,2024-02-18 06:38:35,COD
ORD000001585,CUST00000012,processing,2023-03-31 01:58:59,2023-03-31 04:57:59,COD
ORD000001586,CUST00000001,delivered,2023-07-02 11:49:53,2023-07-02 18:07:53,COD
ORD000001587,CUST00000001,cancelled,2023-05-06 12:52:14,2023-05-06 21:11:14,UPI
ORD000001588,CUST00000002,returned,2023-05-27 05:59:19,2023-05-27 14:06:19,COD
ORD000001589,CUST00000008,delivered,2024-05-10 16:08:12,2024-05-10 22:32:12,UPI
ORD000001590,CUST00000001,delivered,2024-12-30 08:41:33,2024-12-30 15:34:33,COD
ORD000001591,CUST00000001,delivered,2024-05-06 18:19:28,2024-05-06 23:40:28,COD
ORD000001592,CUST00000003,processing,2024-12-27 22:08:19,2024-12-28 04:08:19,Net Banking
ORD000001593,CUST00000001,delivered,2024-03-03 20:29:14,2024-03-04 06:02:14,COD
ORD000001594,CUST00000002,delivered,2023-08-31 15:11:06,2023-08-31 20:55:06,COD
ORD000001595,CUST00000002,delivered,2024-10-22 17:13:50,2024-10-22 21:29:50,COD
ORD000001596,CUST00000004,delivered,2023-02-23 20:44:31,2023-02-24 08:16:31,COD
ORD000001597,CUST00000001,delivered,2023-03-26 23:32:07,2023-03-27 10:32:07,COD
ORD000001598,CUST00000013,delivered,2024-11-30 17:22:40,2024-12-01 03:43:40,Net Banking
ORD000001599,CUST00000047,processing,2024-05-06 21:54:41,2024-05-07 07:45:41,Debit Card
ORD000001600,CUST00000007,delivered,2024-11-14 23:10:13,2024-11-15 03:48:13,UPI
ORD000001601,CUST00000001,delivered,2023-04-21 04:13:17,2023-04-21 15:44:17,UPI
ORD000001602,CUST00000001,delivered,2024-08-17 12:01:46,2024-08-17 19:53:46,COD
ORD000001603,CUST00000001,delivered,2023-07-20 08:34:39,2023-07-20 19:15:39,Wallet
ORD000001604,CUST00000001,delivered,2023-10-08 22:47:51,2023-10-08 23:06:51,COD
ORD000001605,CUST00000010,delivered,2024-10-30 17:51:24,2024-10-30 19:12:24,COD
ORD000001606,CUST00000002,returned,2023-11-03 21:15:40,2023-11-03 21:34:40,Wallet
ORD000001607,CUST00000001,delivered,2024-05-24 08:23:24,2024-05-24 20:20:24,COD
ORD000001608,CUST00000081,delivered,2024-10-26 20:14:03,2024-10-27 00:06:03,COD
ORD000001609,CUST00000051,shipped,2024-10-21 01:56:56,2024-10-21 02:28:56,UPI
ORD000001610,CUST00000001,delivered,2023-01-03 22:32:17,2023-01-04 07:36:17,COD
ORD000001611,CUST00000010,delivered,2023-05-13 05:31:04,2023-05-13 15:01:04,COD
ORD000001612,CUST00000001,delivered,2024-11-05 12:36:46,2024-11-05 23:42:46,COD
ORD000001613,CUST00000001,delivered,2024-02-19 17:11:31,2024-02-20 00:09:31,UPI
ORD000001614,CUST00000002,delivered,2023-12-25 17:49:40,2023-12-26 02:02:40,COD
ORD000001615,CUST00000001,delivered,2023-02-21 05:05:35,2023-02-21 12:31:35,COD
ORD000001616,CUST00000006,delivered,2023-01-17 13:19:41,2023-01-17 21:49:41,COD
ORD000001617,CUST00000040,delivered,2024-12-05 12:43:56,2024-12-05 18:57:56,COD
ORD000001618,CUST00000074,shipped,2023-12-23 18:37:48,2023-12-23 19:04:48,COD
ORD000001619,CUST00000002,delivered,2024-09-02 07:42:03,2024-09-02 09:46:03,COD
ORD000001620,CUST00000006,delivered,2023-07-07 18:19:48,2023-07-08 05:29:48,COD
ORD000001621,CUST00000001,delivered,2023-07-22 14:47:26,2023-07-22 15:26:26,COD
ORD000001622,CUST00000011,delivered,2024-02-17 18:12:06,2024-02-17 19:19:06,COD
ORD000001623,CUST00000010,delivered,2024-10-23 21:00:18,2024-10-24 06:37:18,COD
ORD000001624,CUST00000003,delivered,2023-09-04 10:16:58,2023-09-04 21:38:58,Credit Card
ORD000001625,CUST00000002,delivered,2023-10-04 10:22:21,2023-10-04 15:46:21,COD
ORD000001626,CUST00000001,delivered,2024-02-09 19:06:39,2024-02-09 20:52:39,COD
ORD000001627,CUST00000004,delivered,2023-01-30 18:45:53,2023-01-31 01:50:53,COD
ORD000001628,CUST00000001,delivered,2023-10-24 21:02:08,2023-10-24 21:30:08,UPI
ORD000001629,CUST00000001,delivered,2024-02-14 13:12:36,2024-02-14 17:34:36,COD
ORD000001630,CUST00000002,delivered,2023-01-02 15:16:12,2023-01-02 22:03:12,UPI
ORD000001631,CUST00000001,delivered,2024-04-25 01:25:07,2024-04-25 11:59:07,UPI
ORD000001632,CUST00000016,delivered,2023-02-09 10:54:42,2023-02-09 12:20:42,COD
ORD000001633,CUST00000001,delivered,2024-07-06 05:54:38,2024-07-06 13:12:38,COD
ORD000001634,CUST00000003,delivered,2024-09-15 20:28:40,2024-09-15 20:53:40,Wallet
ORD000001635,CUST00000003,returned,2024-10-07 02:56:18,2024-10-07 08:33:18,COD
ORD000001636,CUST00000002,delivered,2024-05-26 18:40:58,2024-05-27 02:42:58,COD
ORD000001637,CUST00000005,delivered,2024-02-18 20:05:02,2024-02-18 20:35:02,COD
ORD000001638,CUST00000001,delivered,2023-09-21 11:16:13,2023-09-21 20:08:13,COD
ORD000001639,CUST00000117,delivered,2023-11-10 16:02:11,2023-11-11 03:51:11,Credit Card
ORD000001640,CUST00000001,delivered,2023-03-12 13:55:00,2023-03-12 17:29:00,COD
ORD000001641,CUST00000001,delivered,2024-06-24 16:32:22,2024-06-25 01:38:22,COD
ORD000001642,CUST00000004,delivered,2023-01-17 16:27:35,2023-01-17 22:53:35,UPI
ORD000001643,CUST00000001,delivered,2023-11-04 06:04:24,2023-11-04 17:05:24,Debit Card
ORD000001644,CUST00000004,delivered,2024-01-02 16:31:10,2024-01-02 23:35:10,COD
ORD000001645,CUST00000001,delivered,2024-05-06 21:38:32,2024-05-07 07:17:32,UPI
ORD000001646,CUST00000025,delivered,2023-10-08 07:27:53,2023-10-08 09:27:53,COD
ORD000001647,CUST00000006,delivered,2023-11-26 07:21:25,2023-11-26 10:28:25,UPI
ORD000001648,CUST00000019,delivered,2024-03-12 07:01:28,2024-03-12 12:20:28,COD
ORD000001649,CUST00000001,delivered,2024-11-09 21:52:54,2024-11-10 08:43:54,COD
ORD000001650,CUST00000001,processing,2024-05-25 21:17:46,2024-05-26 04:57:46,Wallet
ORD000001651,CUST00000001,delivered,2023-08-06 08:20:48,2023-08-06 10:56:48,UPI
ORD000001652,CUST00000003,delivered,2024-10-09 22:29:17,2024-10-10 09:07:17,COD
ORD000001653,CUST00000008,delivered,2023-02-12 18:16:30,2023-02-13 01:43:30,Net Banking
ORD000001654,CUST00000001,delivered,2023-08-21 09:38:58,2023-08-21 14:42:58,COD
ORD000001655,CUST00000004,delivered,2023-03-31 19:48:12,2023-04-01 00:27:12,UPI
ORD000001656,CUST00000001,delivered,2023-11-30 21:55:15,2023-12-01 06:20:15,UPI
ORD000001657,CUST00000002,delivered,2024-04-24 20:50:39,2024-04-25 07:25:39,Credit Card
ORD000001658,CUST00000001,cancelled,2024-01-22 11:17:47,2024-01-22 17:20:47,COD
ORD000001659,CUST00000004,delivered,2024-09-24 05:12:00,2024-09-24 15:20:00,UPI
ORD000001660,CUST00000001,shipped,2024-02-24 04:00:46,2024-02-24 12:30:46,UPI
ORD000001661,CUST00000002,delivered,2023-07-18 19:51:24,2023-07-18 20:48:24,COD
ORD000001662,CUST00000038,delivered,2024-01-27 17:35:20,2024-01-28 03:04:20,Debit Card
ORD000001663,CUST00000001,delivered,2024-07-20 17:00:43,2024-07-20 23:45:43,COD
ORD000001664,CUST00000002,delivered,2024-01-01 01:06:04,2024-01-01 07:30:04,COD
ORD000001665,CUST00000001,delivered,2023-11-25 23:10:05,2023-11-26 06:33:05,UPI
ORD000001666,CUST00000004,shipped,2024-01-21 02:44:02,2024-01-21 03:32:02,COD
ORD000001667,CUST00000008,delivered,2024-02-06 13:55:55,2024-02-07 00:48:55,Credit Card
ORD000001668,CUST00000021,shipped,2023-09-24 22:35:02,2023-09-25 09:05:02,COD
ORD000001669,CUST00000004,delivered,2024-10-12 05:48:37,2024-10-12 17:46:37,COD
ORD000001670,CUST00000001,delivered,2023-06-26 12:25:22,2023-06-26 19:39:22,UPI
ORD000001671,CUST00000022,delivered,2023-01-24 20:09:52,2023-01-24 23:05:52,Debit Card
ORD000001672,CUST00000001,delivered,2024-07-25 06:23:34,2024-07-25 13:37:34,UPI
ORD000001673,CUST00000001,delivered,2024-10-08 02:26:27,2024-10-08 05:52:27,COD
ORD000001674,CUST00000002,delivered,2024-04-29 11:31:47,2024-04-29 17:40:47,COD
ORD000001675,CUST00000001,shipped,2023-12-19 19:04:50,2023-12-20 04:41:50,Credit Card
ORD000001676,CUST00000001,delivered,2024-12-24 13:52:34,2024-12-24 16:01:34,Debit Card
ORD000001677,CUST00000005,delivered,2023-10-21 10:37:23,2023-10-21 16:07:23,UPI
ORD000001678,CUST00000001,delivered,2023-11-01 15:20:02,2023-11-01 21:12:02,UPI
ORD000001679,CUST00000006,delivered,2024-03-15 01:14:35,2024-03-15 12:23:35,COD
ORD000001680,CUST00000019,delivered,2023-11-15 08:21:26,2023-11-15 14:49:26,COD
ORD000001681,CUST00000001,delivered,2024-02-13 21:04:17,2024-02-14 01:12:17,COD
ORD000001682,CUST00000005,delivered,2024-12-16 09:17:51,2024-12-16 13:56:51,COD
ORD000001683,CUST00000001,cancelled,2023-07-22 23:09:49,2023-07-23 02:50:49,COD
ORD000001684,CUST00000006,cancelled,2023-05-05 13:11:39,2023-05-05 15:02:39,UPI
ORD000001685,CUST00000006,delivered,2023-11-09 22:24:48,2023-11-10 06:56:48,COD
ORD000001686,CUST00000001,delivered,2024-01-02 15:02:23,2024-01-03 00:11:23,COD
ORD000001687,CUST00000955,delivered,2024-06-30 10:03:10,2024-06-30 12:30:10,Debit Card
ORD000001688,CUST00000001,delivered,2024-12-07 22:06:45,2024-12-08 03:37:45,COD
ORD000001689,CUST00000001,delivered,2024-06-08 06:28:46,2024-06-08 15:31:46,UPI
ORD000001690,CUST00000001,delivered,2024-12-28 09:24:52,2024-12-28 17:49:52,Credit Card
ORD000001691,CUST00000009,delivered,2023-07-30 17:20:20,2023-07-30 18:22:20,Credit Card
ORD000001692,CUST00000001,delivered,2023-06-27 20:59:32,2023-06-27 21:37:32,Credit Card
ORD000001693,CUST00000001,delivered,2023-09-20 04:38:20,2023-09-20 05:33:20,Credit Card
ORD000001694,CUST00000001,delivered,2024-09-03 23:50:14,2024-09-04 05:55:14,COD
ORD000001695,CUST00000002,delivered,2023-06-07 10:20:04,2023-06-07 21:18:04,UPI
ORD000001696,CUST00000001,delivered,2023-06-16 08:08:09,2023-06-16 09:05:09,Debit Card
ORD000001697,CUST00000001,delivered,2023-11-03 03:05:06,2023-11-03 11:31:06,COD
ORD000001698,CUST00000001,delivered,2023-09-30 00:39:17,2023-09-30 09:28:17,UPI
ORD000001699,CUST00000007,delivered,2024-05-03 13:22:38,2024-05-04 00:56:38,COD
ORD000001700,CUST00000021,delivered,2024-10-27 14:30:17,2024-10-27 21:30:17,UPI
ORD000001701,CUST00000022,delivered,2023-04-26 02:15:09,2023-04-26 13:42:09,COD
ORD000001702,CUST00000001,shipped,2024-02-05 21:41:15,2024-02-06 03:08:15,UPI
ORD000001703,CUST00000045,shipped,2023-03-13 13:03:12,2023-03-13 16:17:12,COD
ORD000001704,CUST00000007,delivered,2023-07-08 01:16:52,2023-07-08 12:56:52,COD
ORD000001705,CUST00000010,shipped,2023-09-23 20:11:34,2023-09-24 02:28:34,COD
ORD000001706,CUST00000004,delivered,2024-03-04 04:43:53,2024-03-04 08:41:53,UPI
ORD000001707,CUST00000001,delivered,2024-02-12 16:08:58,2024-02-12 23:52:58,Debit Card
ORD000001708,CUST00000005,delivered,2024-04-29 16:13:39,2024-04-29 21:20:39,COD
ORD000001709,CUST00000101,delivered,2024-09-30 19:26:57,2024-10-01 04:25:57,COD
ORD000001710,CUST00000109,delivered,2023-06-08 19:25:54,2023-06-09 04:17:54,UPI
ORD000001711,CUST00000001,returned,2024-07-26 23:39:18,2024-07-26 23:57:18,UPI
ORD000001712,CUST00000009,delivered,2024-05-20 02:04:45,2024-05-20 08:24:45,COD
ORD000001713,CUST00000009,delivered,2023-03-06 08:45:27,2023-03-06 19:01:27,UPI
ORD000001714,CUST00000001,delivered,2023-10-09 08:43:46,2023-10-09 16:38:46,Debit Card
ORD000001715,CUST00000002,processing,2023-01-19 09:01:46,2023-01-19 17:40:46,COD
ORD000001716,CUST00000001,delivered,2023-03-15 05:43:47,2023-03-15 17:26:47,COD
ORD000001717,CUST00000001,cancelled,2023-08-31 05:36:46,2023-08-31 09:46:46,COD
ORD000001718,CUST00000010,delivered,2023-07-27 23:09:25,2023-07-28 07:31:25,Wallet
ORD000001719,CUST00000615,delivered,2024-10-30 21:34:22,2024-10-30 22:00:22,Credit Card
ORD000001720,CUST00000599,delivered,2024-10-28 16:22:45,2024-10-28 18:14:45,COD
ORD000001721,CUST00000001,delivered,2024-03-03 13:19:09,2024-03-03 21:42:09,Net Banking
ORD000001722,CUST00000002,delivered,2024-07-19 11:24:55,2024-07-19 13:58:55,COD
ORD000001723,CUST00000001,delivered,2024-12-31 16:22:13,2025-01-01 01:49:13,UPI
ORD000001724,CUST00000001,delivered,2023-11-03 20:41:47,2023-11-04 07:07:47,Credit Card
ORD000001725,CUST00000009,delivered,2024-01-15 10:13:49,2024-01-15 20:57:49,Credit Card
ORD000001726,CUST00000172,delivered,2024-05-07 12:54:14,2024-05-07 13:33:14,UPI
ORD000001727,CUST00000006,delivered,2024-11-06 21:53:27,2024-11-07 01:50:27,COD
ORD000001728,CUST00000002,delivered,2024-09-11 21:52:19,2024-09-12 04:01:19,COD
ORD000001729,CUST00000004,delivered,2023-02-20 05:31:03,2023-02-20 05:47:03,COD
ORD000001730,CUST00000001,delivered,2024-06-30 05:43:53,2024-06-30 16:35:53,Debit Card
ORD000001731,CUST00000008,returned,2023-08-04 04:54:10,2023-08-04 16:29:10,COD
ORD000001732,CUST00000002,delivered,2023-08-06 00:39:22,2023-08-06 09:59:22,COD
ORD000001733,CUST00000004,delivered,2024-02-06 16:40:00,2024-02-06 20:03:00,COD
ORD000001734,CUST00000001,returned,2024-06-15 10:17:23,2024-06-15 11:44:23,COD
ORD000001735,CUST00000001,cancelled,2023-05-14 00:45:39,2023-05-14 10:41:39,COD
ORD000001736,CUST00000082,cancelled,2023-09-27 04:54:09,2023-09-27 13:48:09,COD
ORD000001737,CUST00000003,delivered,2024-07-02 12:46:18,2024-07-03 00:07:18,COD
ORD000001738,CUST00000005,delivered,2023-05-08 20:03:27,2023-05-09 00:41:27,COD
ORD000001739,CUST00000001,cancelled,2024-10-10 15:54:36,2024-10-10 17:59:36,COD
ORD000001740,CUST00000161,delivered,2023-12-08 12:47:24,2023-12-08 23:36:24,Wallet
ORD000001741,CUST00000004,delivered,2024-03-10 04:28:29,2024-03-10 05:50:29,UPI
ORD000001742,CUST00000001,returned,2023-03-06 06:55:40,2023-03-06 13:49:40,UPI
ORD000001743,CUST00000009,shipped,2024-12-06 18:45:56,2024-12-07 00:27:56,Debit Card
ORD000001744,CUST00000001,delivered,2024-11-02 18:33:56,2024-11-03 01:10:56,UPI
ORD000001745,CUST00000001,delivered,2023-06-10 20:50:10,2023-06-11 01:42:10,UPI
ORD000001746,CUST00000003,processing,2024-05-17 12:38:42,2024-05-17 12:49:42,COD
ORD000001747,CUST00000002,delivered,2024-09-08 06:33:12,2024-09-08 14:02:12,COD
ORD000001748,CUST00000010,delivered,2023-04-12 12:04:01,2023-04-12 15:07:01,COD
ORD000001749,CUST00000001,delivered,2024-03-03 21:30:33,2024-03-03 22:58:33,Debit Card
ORD000001750,CUST00000007,delivered,2024-10-10 04:20:20,2024-10-10 09:20:20,COD
ORD000001751,CUST00000001,delivered,2024-01-03 20:19:35,2024-01-03 23:51:35,COD
ORD000001752,CUST00000001,returned,2024-11-09 23:53:06,2024-11-10 08:35:06,Credit Card
ORD000001753,CUST00000004,delivered,2023-02-06 19:40:35,2023-02-07 00:03:35,COD
ORD000001754,CUST00000001,delivered,2024-11-05 15:48:59,2024-11-05 22:04:59,UPI
ORD000001755,CUST00000001,delivered,2024-12-24 09:49:14,2024-12-24 15:40:14,UPI
ORD000001756,CUST00000679,delivered,2023-05-12 20:30:56,2023-05-13 06:44:56,COD
ORD000001757,CUST00000001,cancelled,2023-11-16 03:51:33,2023-11-16 05:09:33,COD
ORD000001758,CUST00000001,delivered,2024-04-10 18:14:00,2024-04-10 18:43:00,COD
ORD000001759,CUST00000002,cancelled,2024-10-28 09:38:25,2024-10-28 20:02:25,Credit Card
ORD000001760,CUST00000003,processing,2023-05-14 12:04:13,2023-05-14 15:59:13,Debit Card
ORD000001761,CUST00000004,delivered,2023-10-06 11:07:00,2023-10-06 19:45:00,Credit Card
ORD000001762,CUST00000001,delivered,2024-09-12 00:14:00,2024-09-12 07:26:00,COD
ORD000001763,CUST00000004,returned,2023-11-03 23:40:47,2023-11-04 08:50:47,COD
ORD000001764,CUST00000250,delivered,2024-03-27 16:00:00,2024-03-27 23:56:00,UPI
ORD000001765,CUST00000058,processing,2024-02-17 14:24:02,2024-02-17 17:23:02,UPI
ORD000001766,CUST00000001,delivered,2024-12-22 02:25:04,2024-12-22 08:29:04,COD
ORD000001767,CUST00000008,delivered,2023-04-29 18:41:28,2023-04-29 22:24:28,COD
ORD000001768,CUST00000012,delivered,2024-12-01 23:04:30,2024-12-02 03:54:30,COD
ORD000001769,CUST00000005,delivered,2024-02-20 19:33:05,2024-02-21 02:07:05,COD
ORD000001770,CUST00000005,delivered,2024-11-01 05:58:56,2024-11-01 06:54:56,UPI
ORD000001771,CUST00000012,delivered,2023-04-08 04:21:14,2023-04-08 04:48:14,Wallet
ORD000001772,CUST00000001,delivered,2024-04-28 08:48:57,2024-04-28 17:10:57,COD
ORD000001773,CUST00000008,delivered,2024-10-07 00:32:32,2024-10-07 01:40:32,COD
ORD000001774,CUST00000881,delivered,2024-09-02 13:14:14,2024-09-03 00:05:14,COD
ORD000001775,CUST00000001,cancelled,2023-01-04 10:59:51,2023-01-04 18:43:51,COD
ORD000001776,CUST00000012,cancelled,2023-12-04 12:03:45,2023-12-04 21:46:45,COD
ORD000001777,CUST00000004,delivered,2023-04-06 23:45:35,2023-04-07 05:27:35,COD
ORD000001778,CUST00000001,returned,2023-05-09 15:43:24,2023-05-10 00:09:24,COD
ORD000001779,CUST00000001,delivered,2024-06-24 10:00:16,2024-06-24 12:17:16,UPI
ORD000001780,CUST00000002,delivered,2024-12-08 18:48:09,2024-12-09 02:26:09,UPI
ORD000001781,CUST00000001,delivered,2024-04-22 08:52:25,2024-04-22 12:39:25,UPI
ORD000001782,CUST00000002,shipped,2023-03-26 18:11:00,2023-03-27 03:28:00,COD
ORD000001783,CUST00000001,delivered,2023-07-28 22:23:09,2023-07-29 02:50:09,COD
ORD000001784,CUST00000006,processing,2023-10-24 21:47:38,2023-10-25 07:07:38,COD
ORD000001785,CUST00000001,delivered,2023-04-15 12:27:11,2023-04-15 23:11:11,COD
ORD000001786,CUST00000001,delivered,2024-10-10 11:16:40,2024-10-10 11:25:40,COD
ORD000001787,CUST00000002,delivered,2023-06-14 09:32:30,2023-06-14 10:21:30,COD
ORD000001788,CUST00000002,delivered,2023-04-18 12:49:12,2023-04-18 17:09:12,Net Banking
ORD000001789,CUST00000002,delivered,2024-07-11 22:28:07,2024-07-12 05:03:07,Net Banking
ORD000001790,CUST00000024,shipped,2023-04-16 20:58:40,2023-04-17 07:23:40,Credit Card
ORD000001791,CUST00000011,delivered,2023-11-03 14:33:19,2023-11-03 19:52:19,UPI
ORD000001792,CUST00000018,delivered,2024-01-09 06:46:33,2024-01-09 16:59:33,UPI
ORD000001793,CUST00000015,delivered,2023-03-06 09:02:12,2023-03-06 17:48:12,UPI
ORD000001794,CUST00000002,delivered,2024-02-13 05:54:07,2024-02-13 14:26:07,UPI
ORD000001795,CUST00000001,shipped,2023-12-25 04:28:34,2023-12-25 15:23:34,COD
ORD000001796,CUST00000002,delivered,2024-05-22 00:13:08,2024-05-22 03:58:08,Net Banking
ORD000001797,CUST00000001,delivered,2023-07-06 18:34:23,2023-07-07 02:37:23,Credit Card
ORD000001798,CUST00000003,delivered,2023-10-13 17:43:24,2023-10-14 03:18:24,COD
ORD000001799,CUST00000001,delivered,2024-05-14 04:17:53,2024-05-14 15:54:53,COD
ORD000001800,CUST00000004,delivered,2023-01-26 16:30:07,2023-01-26 19:20:07,Credit Card
ORD000001801,CUST00000005,delivered,2023-04-06 03:58:09,2023-04-06 13:25:09,Debit Card
ORD000001802,CUST00000001,delivered,2023-08-31 06:38:28,2023-08-31 09:23:28,COD
ORD000001803,CUST00000001,delivered,2023-03-29 06:12:18,2023-03-29 17:44:18,COD
ORD000001804,CUST00000001,delivered,2023-01-29 03:07:04,2023-01-29 09:35:04,COD
ORD000001805,CUST00000001,delivered,2024-12-28 17:29:48,2024-12-29 03:59:48,COD
ORD000001806,CUST00000001,delivered,2023-12-07 01:01:14,2023-12-07 07:54:14,COD
ORD000001807,CUST00000016,delivered,2024-01-25 09:43:43,2024-01-25 10:41:43,COD
ORD000001808,CUST00000008,delivered,2023-08-06 11:42:31,2023-08-06 15:58:31,COD
ORD000001809,CUST00000007,delivered,2023-01-03 13:51:04,2023-01-03 21:11:04,COD
ORD000001810,CUST00000001,delivered,2024-08-02 04:38:36,2024-08-02 11:54:36,Credit Card
ORD000001811,CUST00000002,delivered,2024-07-09 11:18:49,2024-07-09 17:56:49,COD
ORD000001812,CUST00000001,processing,2024-12-22 19:02:29,2024-12-23 03:34:29,COD
ORD000001813,CUST00000001,delivered,2023-01-14 08:58:59,2023-01-14 15:55:59,COD
ORD000001814,CUST00000006,delivered,2023-04-25 22:48:02,2023-04-26 01:01:02,Credit Card
ORD000001815,CUST00000002,delivered,2024-06-29 10:18:54,2024-06-29 11:18:54,COD
ORD000001816,CUST00000002,delivered,2023-10-04 18:38:40,2023-10-04 22:09:40,UPI
ORD000001817,CUST00000001,delivered,2023-02-20 02:44:22,2023-02-20 04:27:22,COD
ORD000001818,CUST00000007,delivered,2023-09-16 20:26:17,2023-09-17 04:51:17,COD
ORD000001819,CUST00000001,delivered,2023-03-13 11:30:49,2023-03-13 23:13:49,Wallet
ORD000001820,CUST00000013,delivered,2024-10-06 23:46:44,2024-10-07 10:53:44,COD
ORD000001821,CUST00000001,delivered,2024-10-23 16:48:53,2024-10-23 23:37:53,COD
ORD000001822,CUST00000001,delivered,2024-04-24 17:46:46,2024-04-25 04:23:46,COD
